X,Y,OBJECTID,TREEID,SITE_NAME,SPECIES,BOTANICAL,OWNER,TYPE,AGE,SPREAD,HEIGHT,TRUNK,LOCATION
-0.935297044617659,53.920334888018651,28043,4/1992ELV-T4,Belvoir House Farm Buildings/3-5 Beckside,Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.140670833217989,53.917395628879781,28044,2/1972-T38,"9 Station Road/25 Main Street, Copmanthorpe",Ash,Fraxinus Excelsior,Highways,Single tree,0,.00,.00,0,Ash
-1.080439122598967,54.018814147002864,28045,CYC278-T1,"Thornville Farm, Crossmoor Lane, Haxby",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Silver Birch
-1.102496251552433,53.939364546390266,28046,TPO22-T5,"Cherry Lane, Tadcaster Road",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.15596678114788,53.977398400625461,28047,cyc31-T17,"The Croft, Hodgson Lane, Upper Poppleton, York Hou",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-1.156406407705759,53.97752733421342,28048,cyc31-T9,"The Croft, Hodgson Lane, Upper Poppleton, York Hou",Poplar,Populus,Private,Single tree,0,.00,.00,0,Poplar
-1.113924037277084,53.956564669560713,28049,CYC128-T7,"7 and 7a Braeside Gardens, York",Pine,Pinus Spp,Private,Single tree,0,.00,.00,0,Pine
-1.072049323603178,53.937587053355855,28050,3/1977-T1,"2 Fulford Park, Fulford",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.065523237700512,53.996442204525387,28051,186A/1994-T35,"Playing Field, New Earswick",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.049167969406145,53.95359759788338,28052,CYC127-T9,"155-169 Thief Laneand160 Hull Road, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.059590663148944,53.997699351621705,28053,135/1989-T4,"Church Lane, Huntington",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.156365199460254,53.978057398448406,28054,2/1991-T8,"Willow Croft, Westfield Lane, Upper Poppleton,",Cherry,Cherry,Private,Single tree,0,.00,.00,0,Cherry
-1.070542455033282,53.993948898489556,28055,CYC326-T1,"Hawthorn Terrace, New Earswick, York, Yo32 4aw",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.06290249659,53.990857553865318,28056,180/1992-T33,"Mill Lodge, Huntington",Lawsons Cypress,Chamaecyparis Lawsoniana,Private,Single tree,0,.00,.00,0,Chamaecyris
-1.116122286097949,53.955681951872201,28057,CYC131-T13,"Acomb Road, Acomb, York,",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.079924148333156,53.953585389803294,28058,TPO70-T4,Terry Avenue,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-0.979324802011046,53.967092612131914,28059,18/1985-T1,"29 Church Street, Dunnington",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.09146253443609,53.970356998961307,28060,TPO48-T7,"57/59 Abbey Street, Clifton",Cypress,Cuppressus,Private,Single tree,0,.00,.00,0,Cypress
-1.087730895481776,53.886369916693468,28061,cyc46-T26,"Bell Hall, Naburn",Monkey Puzzle,Auraucaria Araucana,Private,Single tree,0,.00,.00,0,Monkey Puzzle
-1.075684100807431,53.939115999313628,28062,21/1985-T4,"St Oswad's Road, Fulford",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.141150586498197,53.983028437185659,28063,1/1970-T78,Nether & Upper Poppleton,Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.07072521565338,53.938898223704669,28064,25/1986-T2,"3 & 5 Main Street, Fulford",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.054231968366751,53.96621338611633,28065,TPO16-T10,68 Heworth,Acer,Acer,Private,Single tree,0,.00,.00,0,Acer  Var
-1.184304401746634,53.925637315782211,28066,3/1975-T12,Askham Richard,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.071263746275559,53.986661627090534,28067,1982/39-T11,"Haxby Road/Juniper Close, New Earswick",Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.087500287649591,53.965382965030237,28068,TPO57-T6,South Scarbrough Railway Line,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.100695259653677,53.953679748275718,28069,CYC277-T2,"English Churches H G, Church Lane, Edward Jenner C",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.130257879790826,53.937779935633237,28070,TPO26-T37,"South of Walker Drive, Foxwood",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.195415920039062,53.957063176058135,28071,CYC219-T3,"The Vicarage/Rufforth Manor, Wetherby Rd, Rufforth",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.06722183230916,53.99621269339827,28072,186A/1994-T22,"Playing Field, New Earswick",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.001306943442785,53.994604378130433,28073,cyc47-T14,"Stockton Hall Hospital, Stockton-on-the-Forest",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.140673966322908,53.920209252290995,28074,2/1972-T49,"9 Station Road/25 Main Street, Copmanthorpe",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.100730253341667,53.922298916004792,28075,cyc16-T11,"12 Copmanthorpe Lane, Bishopthorpe",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.102066792207594,53.950139304745001,28076,cyc52-T1,"24 Towton Avenue, , York, YO2 2DW",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.131197834859122,53.970992455828814,28077,CYC283-T32,"Manor School (old site) Low Poppleton Lane, York",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.034932106393168,54.036094007278081,28078,cyc53-T17,"22 Princess Road, Strensall, York,",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.075509508432238,53.943043456458845,28079,U08448,Fulford Cross School,Sweet Chestnut,Castanea Sativa,Education,Single tree,0,18.00,18.00,1,School
-1.133492076715133,53.936928399667117,28080,16723,Acomb Wood,Oak,Quercus robur,Leisure,Single tree,0,12.00,22.00,0,119 Ib
-1.090398770785432,53.886138463075483,28081,cyc46-T11,"Bell Hall, Naburn",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.133785001075285,53.937400913053168,28082,TPO26-T22,"South of Walker Drive, Foxwood", , ,Private,Single tree,0,.00,.00,0, 
-1.054162470446069,53.965916197532202,28083,TPO16-T3,68 Heworth,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.045421574365113,53.940794275263691,28084,CYC94-T5,"Garrowby Way, Heslington, York,",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak?
-1.112092235570696,53.93015008389596,28085,TPO40-T12,"Chessingham Gardens, Tadcaster Road",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.129369391180667,53.943325716802249,28086,U12274,"Huntsmans Walk, York",Turkish Hazel,Corylus Colurna,Highways,Single tree,0,2.00,3.00,15,66
-1.116740820844017,53.955983141325802,28087,CYC131-T6,"Acomb Road, Acomb, York,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.094071877394047,53.898526407661684,28088,5/1976-T9,"Naburn Hall, Naburn",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.112687722903229,53.979612557812871,28089,46/67-T69,"Shipton Road, Clifton",Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,.00,.00,0,Lombardy Poplar
-1.034645392949855,54.030152008077437,28090,1977/5-T4,"Ox Carr Lane, Strensall",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.103083624823673,53.951755953520966,28091,TPO39-T19,"Hamilton Drive East (2), (Persimmon Si",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.03455130125253,54.036711194936302,28092,cyc53-T3,"22 Princess Road, Strensall, York,",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.074004337702271,53.921538486063938,28093,7/1987-T5,"Fulford/Naburn Hospitals, Naburn Lane, Fulford,",Willow,Salix,Private,Single tree,0,.00,.00,0,Willow
-1.121941662026235,53.988453850663788,28094,1981/25-T6,"Ings Lane Farm, Rawcliffe",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.18251269285577,53.923018293565306,28095,3/1975-T54,Askham Richard,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.034971249655921,54.036381971023964,28096,cyc53-T34,"22 Princess Road, Strensall, York,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chesnut
-1.035321587293951,54.036420738269427,28097,cyc53-T28,"22 Princess Road, Strensall, York,",Cherry,Cherry,Private,Single tree,0,.00,.00,0,Cherry
-1.047093440501162,53.95835440322567,28098,cyc2-T6,"The Clerk, The Parochial Church Council, The Vicar",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.116661395003328,53.956135372125708,28099,CYC131-T3,"Acomb Road, Acomb, York,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chesnut
-1.077740423042192,54.017292305231706,28100,CYC177-T4,"4 Sandy Lane, Haxby, York",Pine,Pinus Spp,Private,Single tree,0,.00,.00,0,Pine
-1.072919566818093,53.936885067646713,28101,CYC365-T2,The Beeches 21 Fulford Park York YO10 4QE,European Lime,Tilia X Europea,Private,Single tree,0,.00,.00,0,Lime
-1.055680289985219,53.95070052118357,28102,TPO52-T9,"Hillcroft, Garrow Hill (University Roa",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.104598187221423,53.976379409555683,28103,211A/1995-T5,"72 Shipton Road/73 Rawcliffe Lane, Clifton",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.073201193008781,54.010686401085046,28104,1980/30-T2,30 Old Orchard,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.05757736674372,53.994294695641031,28105,1976/2-T1,"Manor House, New Lane",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.095158201107464,53.966564517402077,28106,TPO14-T1,"The Avenue, Clifton",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.094013590472813,53.979390882731863,28107,U10089,"Water Lane, York",Oak,Quercus robur,Private,Single tree,0,3.00,7.00,0,18 Lundy C
-1.129565271892638,53.939581731541523,28108,TPO26-T63,"South of Walker Drive, Foxwood",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.088875409146894,53.942830151767275,28109, ,Racecourse overflow field off Campleshon Road,Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,3.00,24.00,70,Adjacent track edge
-1.071381655194553,53.980675799197151,28110,185A/1993-T28,"Bio Rad Works, Haxby Road, New Earswick,",Whitebeam,Sorbus Aria,Private,Single tree,0,.00,.00,0,Whitebeam
-1.059828276437586,54.016964162927323,28111,CYC329-T1,"56 Towthorpe Road, York, YO32 3NA,",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.046829677824882,53.988987990770958,28112,CYC322-T4,Arabesque House Monks Cross Drive Huntington 2017,Maple (purple),Acer Platanoides 'crimson King',Private,Single tree,0,.00,.00,0,Red Maple
-1.069400812941653,53.980597552447769,28113,185A/1993-T19,"Bio Rad Works, Haxby Road, New Earswick,",Norway Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Norway Maple
-1.046620023624414,53.944363507577549,28114,17/1988-T1,"Boss Lane, Heslington",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.139691723053259,53.916876237331088,28115,cyc7-T1,"40 Horseman Lane, Copmanthorpe",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.076124121887425,53.965334413130726,28116,U04528,"Penleys Grove Street, York",Lime,Tilia X Europaea,Private,Single tree,0,9.00,17.00,0,Grove House 40-48
-1.134749905855505,53.963656034657376,28117,CYC209-T3,"Northfield School, Beckfield",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.07621235359505,53.95098861805274,28118,CYC164-T2,"Leisure,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.05915341926888,54.019116886404028,28119,141/1989-T5,"63 Towthorpe Road, Haxby",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-0.94995434824973,53.924940611549644,28120,CYC171-T1,"6 Algarth Terrace, York Road, Elvington",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.087173442103877,53.944324170314061,28121,TPO49-T1,"NYCC Prop Services & Education, Trafalga, ( Knaves",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.055963094757475,53.950999386107355,28122,TPO52-T2,"Hillcroft, Garrow Hill (University Roa",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.062659074574145,53.990828688368055,28123,180/1992-T31,"Mill Lodge, Huntington",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.069263401288881,53.981288649223686,28124,185A/1993-T3,"Bio Rad Works, Haxby Road, New Earswick,",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.11284686276324,53.930479269515757,28125,TPO40-T5,"Chessingham Gardens, Tadcaster Road",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.040652800355941,53.987257159703127,28126,CYC274-T6,"Monks Cross, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.041234487506877,53.951240419417317,28127,CYC335-T3,"Sails Drive, York TPO",Silver Birch,Betula Pendula,Private,Single tree,0,5.00,.00,0,20 Sails Drive rear garden
-1.069207818374468,53.981045512943993,28128,185A/1993-T11,"Bio Rad Works, Haxby Road, New Earswick,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.156211453728083,53.978119242307464,28129,2/1991-T7,"Willow Croft, Westfield Lane, Upper Poppleton,",Sorbus,Sorbus,Private,Single tree,0,.00,.00,0,Sorbus
-1.072841799525164,54.006944180918772,28130,60/1983-T7,"Melander Gardens, Haxby",Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.176522330843198,53.925602187420161,28131,3/1975-T100,Askham Richard,Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-0.930289666155126,53.919625178771661,28132,4/1975-T14,"Dromey, Wormald A&G Simpson, Haxby,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.103010248740383,53.97292474676275,28133,46/67-T6,"Shipton Road, Clifton",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.113967849872157,53.956654883731673,28134,CYC128-T1,"7 and 7a Braeside Gardens, York",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-1.081177411667832,53.952732024632645,28135,CYC271-T9,"1-5 Cherry Hill House, Cherry Hill Lane",Cherry,Cherry,Private,Single tree,0,.00,.00,0,Cherry
-1.089567244693906,53.899894649433179,28136,5/1976-T38,"Naburn Hall, Naburn",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.085317982722494,53.941113695414323,28137,CYC85-T7,"Ashcroft Hotel, 294 Bishopthorpe Road, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-0.930581010978195,53.919546869904572,28138,4/1975-T11,"Dromey, Wormald A&G Simpson, Haxby,",Black Poplar,Populus Nigra,Private,Single tree,0,.00,.00,0,Black Poplar
-1.187941383179566,53.925796798871218,28139,3/1975-T20,Askham Richard,Alder,Alnus Glutinosa,Private,Single tree,0,.00,.00,0,Alder
-1.178977511999747,53.92389308844173,28140,3/1975-T106,Askham Richard,Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.034535408092105,54.036738034482369,28141,cyc53-T4,"22 Princess Road, Strensall, York,",Laburnum,Laburnum,Private,Single tree,0,.00,.00,0,Laburnum
-1.068048026108689,54.015914149288299,28142,208A/1994-T6,"Hall Rise, Haxby",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.101768557059913,53.938487160354889,28143,TPO22-T10,"Cherry Lane, Tadcaster Road",Acer,Acer,Private,Single tree,0,.00,.00,0,Acer
-1.111077569932285,53.929872904017088,28144,TPO40-T18,"Chessingham Gardens, Tadcaster Road",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.076118322131961,53.965679370978002,28145,CYC353-T3,Penleys Grove Street,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.107620933237872,53.976932250578471,28146,46/67-T28,"Shipton Road, Clifton",English Elm,Ulmus procera,Private,Single tree,0,.00,.00,0,Elm
-0.97831696676276,53.966522671013557,28147,CYC357-T3,"18 Garden Flats Lane, Dunnington, York",Ash,Fraxinus Excelsior,Highways,Single tree,0,12.00,15.00,50,Front of 18
-1.10795075470451,53.940070374064533,28148,TPO50-T36,Tadcaster Road/St Helen's Road,Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.039304938202843,53.955020320758813,28149,CYC226-T11,"20 Carlton Avenue, York, 1,2 & 3 Wolviston
1, 2 &",Pine,Pinus Spp,Private,Single tree,0,.00,.00,0,Pine
-0.976497111949356,53.960542395477056,28150,2/1975-T1,"Cedar Glade, Dunnington",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.027318377770025,54.04104855277135,28151,128/1989-T3,"Charles Court Northfields, Strensall",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Silver Birch
-1.029893565309672,54.040646869361673,28152,1980/22-T8,"69 The Village, Strensall",Willow,Salix,Private,Single tree,0,.00,.00,0,Willow
-1.144773621104802,53.987827454779094,28153,14/1996-T11,"Crosby Homes (Yorkshire) Ltd, Harewood Y, Harewood",Prunus,Prunus,Private,Single tree,0,.00,.00,0,Prunus
-1.040522327470183,53.98762467191375,28154,CYC274-T8,"Monks Cross, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.0685195081511,54.01598971570629,28155,208A/1994-T8,"Hall Rise, Haxby",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.080096714216775,53.953361982924626,28156,CYC271-T27,"1-5 Cherry Hill House, Cherry Hill Lane",Sorbus,Sorbus,Private,Single tree,0,.00,.00,0,Sorbus
-1.012774454639692,53.956755888007741,28157,CYC136-T5,"Grimston Lodge, Grimston Bar, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.108476738445815,53.939696735506921,28158,TPO50-T23,Tadcaster Road/St Helen's Road,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.034564781315008,54.033493222520619,28159,140 A/1991-T3,"34 Moor Lane, (The Willow), Strensall,",Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.073779790818988,54.007310974345813,28160,60/1983-T24,"Melander Gardens, Haxby",Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.110617916228519,53.978698349781432,28161,46/67-T45,"Shipton Road, Clifton",Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,.00,.00,0,Lombardy Poplar
-1.130594624075993,53.951625602678909,28162,CYC138-T7,"Westfield Farm  Askham Lane, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.027765820519822,54.040854411998382,28163,128/1989-T1,"Charles Court Northfields, Strensall",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.079946113837108,53.953279927432447,28164,CYC271-T30,"1-5 Cherry Hill House, Cherry Hill Lane",Sorbus,Sorbus,Private,Single tree,0,.00,.00,0,Sorbus
-1.069704990948089,53.937414934668105,28165,U07295,Heslington Lane,Oak,Quercus robur,Education,Single tree,0,15.00,16.00,0,School
-0.974959374350847,53.965437392614639,28166,9/1979-T4,"Kendal Close/ Water Lane, Dunnington YO1  5PG",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.156149929115418,53.977390697811281,28167,cyc31-T14,"The Croft, Hodgson Lane, Upper Poppleton, York Hou",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Yew
-1.051420544464595,53.97320274773152,28168,TPO62-T6,Stockton Lane/Greenfield Park Drive,Variegated Sycamore,Acer Pseudoplatanus 'leopoldii',Private,Single tree,0,.00,.00,0,Variegated Sycamore
-1.058895384674191,54.019051943436693,28169,141/1989-T4,"63 Towthorpe Road, Haxby",Larch,Larix Decidua,Private,Single tree,0,.00,.00,0,Larch
-1.138989150803245,53.919199390022513,28170,2/1972-T47,"9 Station Road/25 Main Street, Copmanthorpe",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.004600268272145,53.994685632950301,28171,cyc47-T6,"Stockton Hall Hospital, Stockton-on-the-Forest",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.074850908904107,53.923199020705482,28172,7/1987-T24,"Fulford/Naburn Hospitals, Naburn Lane, Fulford,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.049049643926087,53.99495564389747,28173,CYC284-T6,"17 - 45 Keith Avenue with Garth Road, Huntington",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
